bks_account_id,bks_renewal_baseline_usd,bks_stage,bks_RC_probability,bks_renewal_amount,bks_FCST_amount,bks_renewal_date,bks_status_grouping,bks_forecast_new,bks_forecast_delta,bks_mutual_consent,bks_account_name,bks_csm_manager,bks_csm,bks_fq,bks_type,bks_ml,bks_csm_region,bks_csm_email,bks_sales_team,hgtrends_account_id,hgtrends_90day,hgtrends_180day,hgtrends_360day,hgtrends_health_gpa,hgtrends_health_grade,cons_account_id,cons_legacy_retag_or_no_overage_date,cons_purchased_credits,cons_free_credits,cons_total_standard_credits,cons_current_period_billed_credits,cons_%_of_credits_used,cons_period_%,cons_last_month_billed_credits,cons_burn_rate_last_month_annualized,account_rows,team_account_id,team_ae_assigned_date,team_csm_assigned_date,last_renewal_account_id,last_renewal_date,last_renewal_baseline,last_renewal_amount,last_renewal_downsell_flag,last_renewal_downsell_%,upsell_account_id,upsell_FQ,upsell_total_opportunities,upsell_total_acv,upsell_next_close_date,Account Id,Global Consumption Identifier,cons-am_pricing model,p.ai_meeting subject,People.ai_accountId,p.ai_date of last contact,p.ai_days since last contact,Total Active TCV,hg_support_packages,hg_billable_hours_remaining,hg_billable_hours_expiration_date,hg_total_billable_hours_purchased,hg_total_lifetime_billings,hg_acePackage,hg_aceTeamMember,Total Standard Credits Allocated,% Credits Consumed in Period,% Through Period,Expected Ending Balance,Expected Used Credits,% Pacing,account name,RCID,PRIMARY_NAME,PRIMARY_LINKEDIN_URL,COMPANY,HEADCOUNT_2022,HEADCOUNT_2023,HEADCOUNT_2024,PBI_Job_Postings_2022,PBI_Job_Postings_2023,PBI_Job_Postings_2024,Job_Postings_2022,Job_Postings_2023,Job_Postings_2024,hc_yearly_growth_avg,hc_yearly_growth_percent_avg,hc_total_growth_percent,hc_total_growth,Website Domain,sfdc_account_id,2024_arr,2023_arr,2022_arr,total_arr_growth_percent,total_arr_growth,yearly_arr_growth_percent,yearly_arr_growth,All Hours Consumed,Billable Hours Consumed,Service Team,Last Bill Date,Project Hours Purchased,Team Leads,# Active Projects,Project Name(s),Hub Hours Expiration Date,Current Adoption Engine Stage,Current Adoption Engine Stage Date,Adoption Consultants,PMO,Billable Hours Remaining,Invested Hours,Days Since Stage,Days to Renewal,Account Manager Owner,team_ae,team_csm,Domo Account Number,Account Insight AI
0013800001Bc80KAAR,377688.96,Closed Won,90.0,377688.96,377688.96,2026-07-28,7 - Closed Won,377688.96,0.0,Mutual Consent,"Eight Eleven Group, LLC",NAM Corporate,Madison Humble,FY27-Q2,Multi-Year Renewal,,NAM,madison.humble@domo.com,Corporate,0013800001Bc80KAAR,-0.13329999999999975,-0.23349999999999982,-0.016799999999999482,3.1999000000000004,B,0013800001Bc80KAAR,N/A,70432,,70432,44262,0.6284359382099046,0.14,24093,410.0,1,0013800001Bc80KAAR,2025-05-28T14:30:52,2024-08-08T09:45:55,0013800001Bc80KAAR,2024-07-28,307236.0,307236.0,OTHER,0.0,0013800001Bc80KAAR,2025-Q4,1,0.0,2025-12-31,0013800001Bc80KAAR,Consumption,Consumption,Domo + Eight Eleven | Credit Discussion,0013800001Bc80KAAR,2025-07-28T11:00:00,50,1113340.99,Standard,10,2025-07-28,457.0,2537602.75,Non-Paying,,70432,0.6284643343934575,0.13736263736263737,-251809.91999999998,322241.92,4.575220354384371,"Eight Eleven Group, LLC",2481197,Brooksource,http://linkedin.com/company/brooksource,"Eight Eleven Group, LLC",1868.356079102,1802.110351562,1829.131469727,224.0,168.0,189.0,10159.0,6392.0,5428.0,-19.6123046875,-1.049709148425625,-2.09941829685125,-39.224609375,BROOKSOURCE.COM,0013800001Bc80KAAR,348000.32999999996,297236.0,272236.0,27.83038613555884,75764.32999999996,13.91519306777942,37882.16499999998,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,293,Keith White,Neil McGoldrick,Madison Humble,A03074978,⚠️ No firepower
0015000000s1h2vAAA,367000.0,2: Determine Needs,80.0,367000.0,367000.0,2025-12-30,3 - WCP,367000.0,0.0,Auto-Renew,"Cox Media Group, LLC - Gamut",NAM Strategic,Katie Osteen,FY26-Q4,Renewal,,NAM,katie.osteen@domo.com,NO ASSIGNED AE,0015000000s1h2vAAA,-0.7165999999999997,-1.383,-0.06639999999999979,2.6668000000000003,B,0015000000s1h2vAAA,2025-12-29,32000,,32000,46594,1.4560625,0.71,8023,7.0,1,0015000000s1h2vAAA,2025-08-29T14:05:29,2022-05-16T20:19:11,0015000000s1h2vAAA,2024-12-30,335822.63,335822.63,OTHER,0.0,0015000000s1h2vAAA,2025-Q4,2,22020.0,2025-11-17,0015000000s1h2vAAA,Consumption,Consumption,Domo + Locality Monthly Sync,0015000000s1h2vAAA,2025-08-08T09:00:00,39,,Standard,242,,458.5,2277526.43,,,32000,1.4560625,0.7142857142857143,-33231.6,65231.6,2.0384875,"Cox Media Group, LLC - Gamut",1326244,"Cox Media, Inc.",http://linkedin.com/company/cox-media,"Cox Media Group, LLC - Gamut",1264.7734375,1270.036376953,1203.849731445,2.0,2.0,0.0,317.0,95.0,198.0,-30.461853027499956,-2.408482983933631,-4.816965967867262,-60.92370605499991,COXMEDIA.COM,0015000000s1h2vAAA,333162.91,314304.63,296513.8,12.3600014569305,36649.109999999986,6.18000072846525,18324.554999999993,16,16,Professional Services,2025-09-26,50.0,Dylan Jensen,1,"Cox Media Group, LLC - Gamut - Adoption Initiative: 6/25",2025-10-28,Customer Kicked Off,2025-08-08,"Brian Fentress, Dylan Jensen",Dylan Jensen,34,0,61,83,Taylor Rust,Steve Brown,Kate Barlow,A01383593,✅ Paid + Adoption Engine | [Customer Kicked Off] | Professional Services | B. Fentress & D. Jensen | ⏳ 34h left
0015000000uKzrqAAC,364855.2,Closed Won,90.0,364855.2,364855.2,2025-10-01,7 - Closed Won,364855.2,0.0,Auto-Renew,"Apex Companies, LLC",NAM Corporate,Jennee Moore,FY26-Q3,Multi-Year Renewal,,NAM,jennee.moore@domo.com,Corporate,0015000000uKzrqAAC,0.18339999999999979,-0.00010000000000021103,0.7837999999999998,3.4167,B,0015000000uKzrqAAC,N/A,200000,100000,300000,161321,0.5377366666666666,0.96,17407,70.0,1,0015000000uKzrqAAC,2025-03-10T14:44:07,2024-07-20T19:25:47,0015000000uKzrqAAC,2024-10-01,286750.0,286750.0,OTHER,0.0,0015000000uKzrqAAC,2025-Q4,1,0.0,2025-12-15,0015000000uKzrqAAC,Consumption,Consumption,Apex / Domo Review - Bulk Action in Command Line ,0015000000uKzrqAAC,2023-09-22T12:30:00,725,1094565.4,Silver + Education,0.25,2025-07-26,329.0,1682850.84,,,300000,0.53777,0.9615384615384616,132215.76000000004,167784.23999999996,0.5592807999999999,"Apex Companies, LLC",998619,Apex Cos. LLC,http://linkedin.com/company/apex-companies-llc,"Apex Companies, LLC",1844.216186523,1850.132568359,1846.254272461,3.0,0.0,3.0,2739.0,2180.0,1634.0,1.0190429689999974,0.05525615578297542,0.11051231156595084,2.0380859379999947,APEXCOS.COM,0015000000uKzrqAAC,364855.0,286750.0,371420.27906374505,-1.7676145955989346,-6565.279063745053,-0.8838072977994673,-3282.6395318725263,0,0,'-NA-,,0.0,'-NA-,0,,,Adoption Roadmap Started,2025-08-06,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,0,0,63,-7,Keith White,Jake Ward,Bryant Masina,A02609120,👥 Adoption Engine only | [Adoption Roadmap Started] | F. Hiera & F. Thompson
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,320674.19,2: Determine Needs,80.0,320674.19,320674.19,2026-01-04,3 - WCP,320674.19,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0013800001BVXg8AAH,314192.16,Closed Won,80.0,314192.16,314192.16,2026-01-17,7 - Closed Won,314192.16,0.0,Mutual Consent,"Zillow Group, Inc.",NAM Corporate,Randy Baricaua,FY26-Q4,Multi-Year Renewal,,NAM,randy.baricaua@domo.com,Corporate,0013800001BVXg8AAH,-0.3165,-0.6999000000000004,0.049599999999999866,2.883,B,0013800001BVXg8AAH,2026-01-16,1,50001,50002,89619,1.7923083076676933,0.66,20705,497.0,1,0013800001BVXg8AAH,2025-02-26T19:30:03,2021-12-13T15:42:29,0013800001BVXg8AAH,2025-01-17,254231.4,254231.4,OTHER,0.0,0013800001BVXg8AAH,2025-Q4,3,30671.1,2025-11-03,0013800001BVXg8AAH,Consumption,Consumption,[Zillow] Domo Sync - Analytics Team,0013800001BVXg8AAH,2025-09-16T12:35:00,0,943327.1399999999,Standard,751.25,2025-10-16,1785.5,1923032.99,ACE Accelerate,Terrance Brown,50002,1.7924083036678533,0.6648351648351648,-84804.34710743802,134806.34710743802,2.6960191013847052,"Zillow Group, Inc.",20930457,"Zillow Group, Inc.",http://linkedin.com/company/zillow,"Zillow Group, Inc.",13207.719726562,13138.07421875,13685.79296875,19.0,8.0,47.0,3170.0,2240.0,2734.0,239.0366210940001,1.8098250571843555,3.619650114368711,478.0732421880002,ZILLOWGROUP.COM,0013800001BVXg8AAH,254231.40000000002,220751.7800000001,220751.38,15.166392164796441,33480.02000000002,7.583196082398221,16740.01000000001,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,101,Andrew Rich,Signe Pastran,Doug Bell,A03071440,⚠️ No firepower
0015000000rE80wAAC,275000.14,2: Determine Needs,80.0,291498.95,275000.14,2026-03-24,3 - WCP,275000.14,0.0,Auto-Renew,Internet Truckstop Group LLC,NAM Corporate,Doug Bell,FY27-Q1,Renewal,,NAM,doug.bell@domo.com,Corporate,0015000000rE80wAAC,-0.06689999999999952,-0.0833999999999997,0.5168000000000004,2.8165000000000004,B,,,,,,,,,,,,0015000000rE80wAAC,2025-02-26T22:45:22,2024-07-01T10:31:14,0015000000rE80wAAC,2024-03-24,275000.0,275000.0,OTHER,0.0,0015000000rE80wAAC,2025-Q4,1,20000.0,2025-11-03,0015000000rE80wAAC,Consumption,Consumption,Domo + Internet Truckstop | Account Sync and Introduction,0015000000rE80wAAC,2025-08-18T10:30:00,29,566500.28,Standard,3,,164.0,1931461.29,Non-Paying,,20001,0.5578221088945553,0.4835164835164835,-3073.704545454544,23074.704545454544,1.1536775433955575,Internet Truckstop Group LLC,91588,Internet Truckstop Group LLC,http://linkedin.com/company/truckstop,Internet Truckstop Group LLC,1689.105224609,1580.259155273,1546.650878906,4.0,18.0,0.0,530.0,329.0,231.0,-71.22717285150009,-4.216858240314069,-8.433716480628139,-142.45434570300017,TRUCKSTOP.COM,0015000000rE80wAAC,275000.14,262500.0,262500.0,4.761958095238101,12500.140000000014,2.3809790476190504,6250.070000000007,12.5,7.5,Professional Services,2025-09-11,50.0,Ankit Somani,1,Internet Truckstop Group LLC - Adoption Initiative: 8/25,2025-12-06,Backlog,2025-06-16,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,42.5,5,114,167,Andrew Rich,Signe Pastran,Doug Bell,A00688212,✅ Paid + Adoption Engine | [Backlog] | Professional Services | A. Somani & B. Parker | | 42.5h remain
0015000000vr9eVAAQ,250160.05,2: Determine Needs,80.0,250160.05,250160.05,2026-01-01,3 - WCP,250160.05,0.0,Mutual Consent,"Greenway Health, LLC",NAM Enterprise,Rob Staples,FY26-Q4,Renewal,,NAM,rob.staples@domo.com,Corporate,0015000000vr9eVAAQ,0.4166999999999996,0.1501999999999999,0.4496000000000002,3.3167,B,0015000000vr9eVAAQ,N/A,119160,,119160,124027,1.0408442430345755,0.71,13003,8.0,1,0015000000vr9eVAAQ,2025-02-27T01:47:18,2021-05-06T16:13:54,0015000000vr9eVAAQ,2024-01-01,236000.0,236000.0,OTHER,0.0,0015000000vr9eVAAQ,2025-Q4,2,65009.609999999986,2025-10-15,0015000000vr9eVAAQ,Consumption,Consumption,Domo | Greenway Health Front End Requirement Session ,0015000000vr9eVAAQ,2025-09-15T09:30:00,1,500320.1,Standard,-321.5,2025-01-01,713.0,1753519.13,,,119160,1.0408778113460893,0.7087912087912088,-55829.47286821704,174989.47286821704,1.468525284224715,"Greenway Health, LLC",657528,"Greenway Health, Inc.",http://linkedin.com/company/greenway-health,"Greenway Health, LLC",2926.026123047,2594.382324219,2545.698486328,4.0,0.0,0.0,604.0,215.0,611.0,-190.16381835950006,-6.499047184222473,-12.998094368444946,-380.3276367190001,GREENWAYHEALTH.COM,0015000000vr9eVAAQ,250160.05,236000.0,236000.0,6.000021186440673,14160.049999999988,3.0000105932203365,7080.024999999994,32.5,31.5,Professional Services,2025-10-03,50.0,Ankit Somani,1,"Greenway Health, LLC - Adoption Initiative: 7/25",2025-11-27,First Deliverable Complete,2025-09-08,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,18.5,1,30,85,Keith White,Simeon Nielsen,Rob Staples,A01462976,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Hiera & S. Thompson | ⏳ 18.5h left
